Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2013-07-09,3504.26001,0.073469495,0.0055755752,0.0015664271,0.0103697398,0.00299121,2.0314521284,5.525843465,1.5100859112,0.8777204543,3448.60604238,3434.44053196,3403.58412808,3226.88137192,0.04,0.04,0.08,1.5,2.65,0.0041735417,0.0163934426,4.37,5.43,-0.0061676961,0.003004482,-0.0025575448,-0.0007021784,0.0175881891,0.0032348085,0.0128645369,0.0032735186,0.0034734551,0.0005824643,-0.0030352789,0.0118156748,0.0051597431,0.0097672903,0.0111952705,0.0072296705,0.0048984251,0.0049688639,0.003667022,0.0087193342,0.0081047006,2.61,2.61,2.57,0,0.04,1.06,2.78,5.35,5.39,5.39,0.1428571429,0,-0.0066225166,NASDAQ,0.49,0.35,0.51,-1.13,0.38,1.17,0.41,-0.69,1.12,0.89,0.24,1.06,0.52,-2.25,2.55,0.67,0.53,0.94,0.61,0.92,0.44,0.46,2.11,1,1.05
2013-07-10,3520.76001,-0.0405137372,0.0047085547,0.0055755752,0.0015664271,0.0103697398,2.5444198315,5.1635544335,1.1079289053,2.4385010022,3461.72494558,3442.66143463,3408.17926071,3229.80553747,0.03,0.04,0.08,1.54,2.7,0.0285134351,0.0003982477,4.42,5.45,0.0214339208,-0.0257233794,-0.0140550807,0.0007516954,-0.0038356388,0.0027441018,-0.0033869601,0.0040504164,-0.0010930406,0.0101893165,-0.0147541214,-0.005570988,-0.0007883394,-0.0012436624,0.0010834265,0.0001815926,0.0107117283,-0.0005672873,0.0217110136,0.0023279751,-7.71514944048E-05,2.67,2.66,2.62,0.01,0.05,1.03,2.75,5.37,5.41,5.42,0,0.027027027,0.0266666667,NASDAQ,-0.05,0.65,-0.07,0.81,2.89,-0.17,0.14,1.53,-0.42,0.12,0.65,-0.86,0.74,0.63,-0.21,-0.23,0.14,0.26,0.18,-1.45,-0.65,-0.64,0.26,0.52,1.14
2013-07-11,3578.300049,0.1128472444,0.0163430733,0.0047085547,0.0055755752,0.0015664271,3.9094956848,5.9853943089,3.9236785526,5.2308125901,3482.92041893,3455.57939791,3414.85066417,3233.27314455,0.02,0.04,0.07,1.4,2.6,-0.0154120853,0.023089172,4.34,5.37,-9.09089112472E-05,0.0049618775,-0.0007609324,0.0001796182,0.015591933,0.0250744615,0.0169923527,0.0048184672,0.0056537842,0.0285302009,-0.0042786071,0.0048480608,0.0074078189,0.0059031364,0.0114448713,0.0135542503,0.0254934652,0.0110687633,0.0323012554,0.0125047247,0.0163350081,2.58,2.56,2.53,0.02,0.05,1.03,2.77,5.3,5.33,5.35,-0.125,-0.1052631579,-0.0909090909,NASDAQ,0.16,-0.72,0.77,2.64,-1.51,1.39,0.98,0.92,0.88,2.62,2.71,3.3,1.96,-1.82,0.28,0.23,4.14,1.14,1.3,-1.19,-1.56,-1.53,0.63,3.97,1.67
2013-07-12,3600.080078,-0.0736092558,0.0060866972,0.0163430733,0.0047085547,0.0055755752,3.4690145675,5.8268113551,6.9974853918,4.4906763356,3504.22217512,3469.34136744,3422.11456275,3236.92296478,0.02,0.04,0.07,1.43,2.61,0.0103082944,-0.0040856031,4.37,5.38,,,,,-0.0018254488,0.0263297867,-0.0075188384,0.0035686407,-0.0030830251,-0.0005604091,0.0176653621,0.0013938566,-0.0035900656,0.0002292386,0.0066149099,0.0030864831,-0.0074733999,0.0002186081,-0.0161626392,0.0032327047,0.0005519952,2.59,2.57,2.54,0.02,0.05,1.01,2.77,5.31,5.34,5.36,0,0.0882352941,0.0214285714,NASDAQ,-1.52,1,-0.37,-0.38,0.99,0.55,-0.16,-0.21,-0.08,-0.18,-0.98,-0.31,0.23,0.86,0,-0.92,-0.82,0.2,0.01,-0.05,0.29,0.29,-0.2,-1.19,-0.03
2013-07-15,3607.48999,-0.1031612432,0.0020582631,0.0060866972,0.0163430733,0.0047085547,3.519824762,6.0013219716,7.4537192643,5.3724756636,3522.99814147,3482.49837911,3429.38418735,3240.61019886,0.02,0.04,0.07,1.4,2.57,0.0033065659,0.0039070131,4.33,5.33,,,,,0.0021805186,-0.0031864121,-0.0054714226,0.0045561063,-0.0014553756,0.0140173823,0.0168894437,-0.0016060171,0.0060932402,0.0062950078,0.0026836305,0.0013748797,0.0012234294,0.0012907122,0.0097592881,0.0065411462,0.0023635516,2.55,2.53,2.5,0.02,0.05,1,2.76,5.26,5.29,5.31,0,-0.0810810811,-0.020979021,NASDAQ,0.55,0.26,0.6,-0.32,0.35,0.27,0.31,-0.05,0.53,0.47,0.4,0.6,0.36,0.82,1.02,0.35,-0.91,0.87,0.43,0.19,0.05,0.06,-1.69,0.15,-0.18
2013-07-16,3598.5,0.0975826875,-0.0024920346,0.0020582631,0.0060866972,0.0163430733,2.6892978755,4.7753818028,8.3637477314,4.239994495,3536.72575211,3493.54615253,3436.01618,3244.17129141,0.02,0.03,0.07,1.38,2.55,-0.0030131827,0.0052539405,4.3,5.29,0.0025430396,-0.0078641967,-0.005433793,-0.0004243097,0.006457002,0.0009785302,-0.0084637752,0,0.0021861724,0.0027647776,-0.007612411,0.0005362252,-0.0071031275,-0.004509527,-0.0040996413,-0.0037087608,0.0004257701,-0.0020931034,0.0030737637,-0.0043612085,-0.003355778,2.53,2.52,2.48,0.01,0.05,0.99,2.74,5.22,5.26,5.27,0,0,-0.0142857143,NASDAQ,1.7,0.28,-0.71,1.23,-0.3,-0.22,-0.16,0.77,-0.24,0.55,0.13,-0.92,-0.07,0.08,-0.12,1.1,0.49,-0.45,-0.37,-0.98,-0.67,-0.65,-0.04,0.4,0.78
2013-07-17,3610,-0.016472393,0.003195776,-0.0024920346,0.0020582631,0.0060866972,2.534679721,5.143592446,7.8291137217,3.6706910756,3550.04834263,3504.63699515,3442.8390749,3247.81137806,0.02,0.03,0.08,1.33,2.52,0.0048167737,0.0044521874,4.29,5.26,0.004715149,0.0050423556,0.0029774523,4.89795918368E-05,0.0002557229,0.0059308731,0.0046948784,-0.0029867809,0.0047264499,-0.0146125724,0.0113900046,0.0017148553,0.0054504875,0.0023641023,0.0065442746,0.002774047,0.0027912546,0.0012082645,-0.0100681478,0.0036390171,0.0036663546,2.5,2.49,2.44,0.01,0.06,0.97,2.74,5.18,5.23,5.24,0.1428571429,-0.0588235294,-0.0362318841,NASDAQ,-0.17,-0.72,0.57,-1.87,0.45,0.51,0.32,-0.28,0.1,-1,0.51,0.82,0.28,-1.31,0,0.2,-2.58,0.36,0.25,0.21,0.24,0.25,-0.6,-3.65,-1.28
2013-07-18,3611.280029,0.0991152818,0.0003545787,0.003195776,-0.0024920346,0.0020582631,0.9216661417,4.8671943246,6.9622258034,4.881507911,3561.18137652,3514.79347456,3449.44460252,3251.42798156,0.01,0.03,0.07,1.35,2.56,0.0145690384,-0.0107920601,4.35,5.31,0.0008067157,0.0086493976,-0.0028725418,0.0009795439,0.0033696497,-0.0148369464,0.0038231944,0.0004438145,0.0199022797,-0.0083940398,0.0206849469,0.0098437621,0.0144033395,0.0095101875,0.009978548,0.0050329648,-0.0012468932,0.0050431731,-0.0105265634,0.0074242379,0.00665808,2.55,2.53,2.49,0.02,0.06,0.96,2.75,5.24,5.28,5.3,-0.125,0,0.015037594,NASDAQ,-0.74,0.08,1.39,0.1,1.47,0.89,0.27,-0.11,0.92,0.52,0.07,-0.49,-1.03,5.04,1.37,-0.1,-0.17,0.46,0.3,0.37,0.13,0.13,-0.62,0.52,0.71
2013-07-19,3587.610107,0.0384264187,-0.006554441,0.0003545787,0.003195776,-0.0024920346,-0.3463803785,3.1106182032,5.4602480454,6.626867097,3565.98660024,3521.72839194,3454.86285759,3254.77307733,0.01,0.03,0.07,1.31,2.5,0.0005558644,0.0097408923,4.3,5.24,,,,,-0.0157726654,0.0036829636,0.0461278056,0.0228457918,-0.0037253682,-0.1139954603,0.0009007206,0.0083704283,-0.000628845,-0.0005576551,-0.0006620453,0.0016100505,0.0008057644,-0.0003086981,-0.0151962577,0.0001999105,0.0032647493,2.49,2.47,2.43,0.02,0.06,0.94,2.74,5.17,5.21,5.23,0,0,-0.0296296296,NASDAQ,0.04,-0.58,-0.33,0.22,0.01,0.14,0.16,0.24,0.03,0.68,-0.32,-0.18,-0.22,-0.6,-1.01,0.39,0.37,0.35,0.54,-0.38,-0.29,-0.24,0.42,0.62,0.88
2013-07-22,3600.389893,-0.1559542079,0.0035622004,-0.006554441,0.0003545787,0.003195776,-0.1968154318,3.316081772,5.7926950121,7.2422337628,3572.24174438,3529.21996347,3460.56980016,3258.21205062,0.01,0.04,0.07,1.32,2.5,-0.0128703704,0.0241173066,4.29,5.21,,,,,0.0032003813,-0.0057333812,0.0056635116,0.0005420796,0.0071225249,0.0194266879,0.0040494937,-0.0035725124,0.0037194047,-0.0011311023,-6.13021292281E-05,0.0020330261,0.0025315521,0.000116418,0.0060793549,0.0027892526,0.0033352475,2.49,2.46,2.43,0.03,0.06,0.92,2.71,5.14,5.17,5.2,0,0,0.0076335878,NASDAQ,0.84,0.07,0.72,1.24,-1.06,-0.06,-0.1,0.33,-0.14,3.33,0.29,0.29,0.22,-2.96,0.27,0.47,3.47,0.09,0.04,-0.49,-0.47,-0.48,-0.6,5.43,3.05
2013-07-23,3579.27002,0.0752085255,-0.0058659961,0.0035622004,-0.006554441,0.0003545787,-0.5343887731,2.1405377965,4.2154739254,7.7846640294,3573.51961267,3533.98663552,3465.22471074,3261.40665728,0.02,0.02,0.07,1.33,2.53,0.0048775912,0.0048982668,4.31,5.23,0.0006306446,0.0017418248,-0.0043541364,-0.0005708787,-0.0171706154,-0.0079742089,-0.0060338694,0.001517111,0.0019447843,-0.005935583,-0.0013444096,0.0039016661,-0.0042716183,-0.0038954421,-0.0020200433,-0.0018519365,0.0232960531,0.0014274457,0.0195105527,-0.0011487293,0.0009377473,2.51,2.51,2.46,0,0.05,0.92,2.7,5.16,5.21,5.21,0,0.03125,0.0075757576,NASDAQ,0.51,0.25,-0.42,0.28,0.3,-0.15,0.14,0.29,-0.18,-0.1,2.05,1.42,-0.71,1.79,0.61,0.34,-1.23,-0.11,-0.12,-0.16,-0.34,-0.34,-0.8,-0.39,0.91
2013-07-24,3579.600098,0.145838862,9.22193626508E-05,-0.0058659961,0.0035622004,-0.006554441,-0.8421025485,1.67123257,4.2581755745,6.921082007,3574.62515546,3538.3307748,3469.71002005,3264.57276117,0.02,0.03,0.07,1.4,2.61,-0.01605526,0.0011248594,4.37,5.28,-0.0043174208,0.0095982892,0.0028377065,-0.0002284819,0.0513616303,-0.0070417725,-0.0036421693,-0.0006491777,-0.0007057879,0.0043997172,-0.0058334979,-0.0022058719,0.0101093554,0.0034862219,0.0078034742,-0.003811222,0.0024416491,-0.0016380027,-0.0051602926,-0.0079547571,-0.0056513391,2.59,2.58,2.54,0.01,0.05,0.91,2.67,5.21,5.25,5.26,0,0.0303030303,0.0526315789,NASDAQ,-1.43,-1.13,0.99,-0.5,-1.72,0.58,-0.08,-0.17,0.13,-1.15,0.03,0.24,0.73,-1.2,-0.34,-0.8,-1.15,-0.71,-0.27,0.28,0.44,0.43,-0.23,-1.46,-1.99
2013-07-25,3605.189941,0.187061713,0.0071487994,9.22193626508E-05,-0.0058659961,0.0035622004,-0.1686407022,0.7514711352,4.6903455517,6.7818439547,3580.1823892,3544.69831444,3475.02295812,3267.96198684,0.02,0.02,0.06,1.38,2.61,0.000569206,-0.006741573,4.38,5.3,0.0047836044,-0.0117170486,-0.0032173037,-0.0002122103,-0.0045628953,0.014919355,0.0028432168,0.0022737007,-0.0022956207,-0.017834794,-0.0148950346,-0.0002105169,-0.0016983105,-0.0048939494,-0.0095630538,0.0025564724,-0.0030938581,0.0008602439,-0.0059778959,0.009915502,0.0031253936,2.59,2.59,2.55,0,0.04,0.92,2.69,5.24,5.28,5.28,-0.1428571429,-0.0588235294,-0.0142857143,NASDAQ,0.91,0.43,-0.18,0.19,0.09,-0.82,-0.1,0.58,-0.52,0.7,-0.19,0.06,0.07,-1.46,-1.43,1.9,0.66,0.68,0.01,-0.83,-0.42,-0.39,-0.73,0.3,0.93
2013-07-26,3613.159912,-0.1850796517,0.0022106938,0.0071487994,9.22193626508E-05,-0.0058659961,0.7121678287,0.3633206406,3.844938854,6.211302004,3586.17830243,3551.21846659,3480.44009357,3271.39679207,0.02,0.03,0.07,1.36,2.58,-0.0067317721,0.0037707391,4.33,5.25,,,,,0.0056784766,0.0283784317,-0.0016201295,0.0028087069,-0.0079646195,0.0073272382,-0.0032074225,-0.0018953353,0.0032406479,-0.0050394953,-0.0065152958,0.000828294,0.0031043515,0.0002069817,-0.0051079097,-0.0053786296,-0.0015495168,2.56,2.55,2.51,0.01,0.05,0.92,2.67,5.18,5.22,5.23,0.1666666667,-0.03125,-0.0144927536,NASDAQ,0.17,-0.45,0.39,-2.48,-0.75,-0.58,0.09,0.02,-0.48,-0.55,-0.14,0.38,0.67,-2.44,-2.69,0.02,-1.9,-0.42,0.15,-0.14,-0.35,-0.38,0.13,-1.23,0.02
2013-07-29,3599.139893,-0.1393828714,-0.0038802653,0.0022106938,0.0071487994,9.22193626508E-05,-0.0347184621,-0.2314655626,3.2802120173,5.7559654154,3588.53495526,3555.78241196,3485.09498766,3274.65791745,0.01,0.03,0.07,1.37,2.61,-0.0014318442,-0.0009391435,4.37,5.3,,,,,0.0154198413,-0.0189417128,-0.0064908722,0.0040934718,-0.0064228369,-0.0025300442,-0.0059755921,-0.0080177444,0.000017593,0.0008390798,0.0017125859,-0.0037360375,-0.005407579,-0.0023690953,-0.0171787783,-0.0074867917,-0.005024864,2.6,2.58,2.54,0.02,0.06,0.93,2.69,5.23,5.27,5.29,0,0.064516129,0.0073529412,NASDAQ,-0.62,0.26,-0.08,0.23,-0.14,0.05,-0.1,-0.13,-0.01,0.51,-0.08,-0.46,-0.16,-2.7,-3.75,-0.64,-0.19,-0.57,-0.24,0.31,0,0,0.29,-0.75,-0.47
2013-07-30,3616.469971,0.1409440261,0.004815061,-0.0038802653,0.0022106938,0.0071487994,1.0393166984,0.4993739336,3.2021014616,5.2986027483,3593.61404903,3561.56217949,3490.24694779,3278.05903241,0.03,0.04,0.07,1.39,2.63,-0.0140521939,-0.0042113179,4.4,5.31,-0.0064934303,-0.0002753894,0.0038199181,-0.0001306656,0.0123495543,-0.0120548903,-0.0004083299,-0.0004291492,-0.0064643025,0.0098287568,0.0002311676,-0.0023396895,0.004459712,0.0016310527,0.0014516544,0.000373817,0.0047510221,-8.88987044989E-05,0.0069614396,0.0027386235,-0.0016318909,2.6,2.59,2.56,0.01,0.04,0.91,2.68,5.24,5.27,5.28,0,0,0.0145985401,NASDAQ,-1.56,-0.5,0.48,-2.41,-1.41,0.28,0.06,0.01,0.25,-0.33,0.38,0.67,0.65,-0.78,2.13,-0.6,-0.95,0.31,0.13,-0.17,0.2,0.21,0.75,-0.5,-0.02
2013-07-31,3626.370117,0.1013846834,0.0027375164,0.004815061,-0.0038802653,0.0022106938,1.3065710616,0.4534658449,2.9996394727,5.6203827258,3599.56969775,3567.73436401,3495.58511129,3281.52481435,0.03,0.04,0.08,1.38,2.6,0.0190032965,-0.007287694,4.38,5.28,-0.0044003296,-0.0018670319,-0.0016697084,-0.0004573893,-0.0017427578,-0.0039350649,-0.0044934232,0.0035419342,0.0072293148,-0.0003139717,0.0055478967,-0.0006395694,0.0015250636,0.0076244252,0.0005984989,-0.0001364095,-0.0032021913,-0.0013562503,0.0018768166,0.0016770323,0.0002783705,2.57,2.56,2.52,0.01,0.05,0.9,2.68,5.2,5.24,5.25,0.1428571429,-0.0606060606,-0.0071942446,NASDAQ,-0.88,0.74,0.05,2.56,1.89,-0.34,-0.39,0.29,0.62,-0.88,0.02,-0.38,-0.08,0.41,-2.09,-0.03,-0.25,-0.07,-0.25,-0.37,-0.46,-0.46,1.16,0.51,-0.32
2013-08-01,3675.73999,-0.0407180881,0.0136141297,0.0027375164,0.004815061,-0.0038802653,1.9569024144,1.7849615782,2.7230791064,6.7390334514,3613.4188418,3578.02061411,3502.6500085,3285.44735341,0.02,0.04,0.08,1.49,2.74,0.0269267364,0.0003803728,4.51,5.4,-0.0035986892,0.0162214999,0.006126021,0.0002614849,0.0091706608,0.014441292,0.0102585141,0.0028876684,0.01453438,-0.005339196,0.0174712184,-0.010879968,0.0125329138,0.0091978525,0.0162833778,0.0125405701,0.0093736105,0.0082892455,0.0176888783,0.0139869457,0.0119858091,2.72,2.7,2.66,0.02,0.06,0.89,2.66,5.32,5.36,5.38,0,0.1290322581,0.0797101449,NASDAQ,-0.63,1.71,1.25,1.44,2.72,1.8,0.76,-0.71,0.94,-0.11,1.22,0.52,0.96,-1.71,3.31,-1.19,-0.01,1.32,1.18,1.17,1.09,1.09,-0.68,-1.16,-1.07
2013-08-02,3689.590088,-0.0966140536,0.0037679754,0.0136141297,0.0027375164,0.004815061,2.1153277979,2.8425603106,2.4863338609,6.0415997123,3627.26815929,3588.64627829,3509.98099201,3289.46867415,0.02,0.04,0.07,1.36,2.63,-0.0091726119,-0.0043726236,4.42,5.31,,,,,0.0128317447,-0.004450751,0.0032493906,0.0066119443,-0.000884312,0.0069466056,0.0051966564,-0.0084115817,0.0007222649,-0.0051032772,-0.0004506195,0.0016404583,0.0046259503,0.0019414374,0.0001729623,-1.88889307332E-05,0.0017232743,2.61,2.59,2.56,0.02,0.05,0.89,2.68,5.24,5.27,5.29,-0.125,-0.1428571429,-0.0872483221,NASDAQ,-0.26,-0.54,0.1,0.19,-0.88,0.08,0.26,0.58,-0.31,-0.03,0.48,0.26,0.75,-1.18,3.06,-0.71,1.24,0.11,0.22,-0.82,-0.55,-0.52,0.17,1.63,0.23
2013-08-05,3692.949951,-0.1255948244,0.0009106331,0.0037679754,0.0136141297,0.0027375164,2.6064576757,2.5708342916,2.3689590612,5.9721670309,3639.21030324,3598.5799614,3517.1562453,3293.48341322,0.03,0.05,0.08,1.39,2.67,-0.0030858425,-0.0034370823,4.46,5.37,,,,,0.0149392662,-0.010584797,-0.0072874896,-0.0062506198,-0.0069039474,-0.005957918,-0.003371589,-0.0039151823,0.0010678307,-0.004256954,-0.0010182714,-0.0014798347,0.0013987249,-0.0029524464,0.0103788319,0.0029721143,-0.0019061476,2.64,2.62,2.59,0.02,0.05,0.91,2.7,5.29,5.32,5.34,0.1428571429,0.0666666667,0.0220588235,NASDAQ,0.33,-0.23,0.11,-0.09,-0.36,-0.05,-0.23,-0.19,-0.48,-0.61,-1.22,-0.52,0,-0.84,-1.73,-0.13,-0.68,0.36,-0.09,-0.22,-0.05,-0.04,-2.27,-1.05,-0.61
2013-08-06,3665.77002,-0.0187925482,-0.0073599511,0.0009106331,0.0037679754,0.0136141297,1.3632091348,2.4166938934,1.8693905794,4.608961936,3644.03934265,3604.9790146,3522.98423647,3297.18775757,0.05,0.04,0.08,1.39,2.67,-0.0121001782,-0.018585936,4.47,5.36,-0.0005835647,-0.0094063338,0.0014289576,-0.000490621,-0.00894661,-0.0007973355,-0.008564478,0.0001065565,-0.0108733694,-0.0037855204,-0.0069914524,-0.0013101322,-0.0042963042,-0.0023264099,-0.0117462434,-0.0057230338,-0.013424103,-0.0059818647,0.0048861917,-0.0102256751,-0.0059224222,2.62,2.63,2.59,-0.01,0.03,0.89,2.69,5.28,5.32,5.31,0,0,0,NASDAQ,0.63,-0.48,-0.37,0.16,-1.18,-1.24,-0.51,0.36,-0.3,-1.49,-1.22,-1.02,-0.57,-0.03,1.19,0.98,-0.99,-0.92,-0.5,-0.14,-0.34,-0.34,0.74,-1.06,-1.69
2013-08-07,3654.01001,0.1492729539,-0.00320806,-0.0073599511,0.0009106331,0.0037679754,0.7621917264,2.0787213645,1.2191138504,3.784694203,3645.85219126,3609.64863321,3528.12250209,3300.73822774,0.05,0.05,0.08,1.38,2.61,-0.0086403342,0.0015618899,4.42,5.33,0.0099029322,-0.0075841555,0.0047146163,-0.0004090515,-0.0005803718,-0.0127680665,0.0012341012,-0.0015989127,-0.0034240943,0.015199525,-0.0172609361,-0.0014212857,0.0014680271,-0.0140819474,-0.0047290692,-0.003805865,-0.0152738537,-0.0030975653,-0.006659571,-0.0074135086,-0.0047908272,2.56,2.56,2.53,0,0.03,0.91,2.72,5.25,5.28,5.28,0,0,-0.0071942446,NASDAQ,0.14,-0.68,0.11,0.19,-0.88,-0.52,-0.21,0.23,-1.05,0.23,-0.72,-1.34,-0.06,-2.14,-3.75,0.91,0.01,-0.63,-0.34,-0.48,-0.42,-0.38,-0.94,0.36,0.46
2013-08-08,3669.120117,0.0260094711,0.0041352123,-0.00320806,-0.0073599511,0.0009106331,-0.1800963348,1.7732817701,1.601650593,2.5380786059,3650.08272321,3615.31258405,3533.65182033,3304.40371918,0.05,0.05,0.07,1.36,2.58,-0.0091945216,0.0122807018,4.41,5.31,0.0025166307,0.0017603604,-0.009010738,0.0003601126,-0.0085379437,-0.0039406352,-0.0004108463,-0.0034166986,-0.0084990417,0.025888895,-0.0011555119,0.0048171997,0.0063959743,0.0028412581,0.0070019951,0.0038854498,0.0031053552,0.0017872782,-0.0009199503,0.0049121983,0.0069438362,2.53,2.53,2.51,0,0.02,0.9,2.73,5.24,5.26,5.26,-0.125,-0.0625,-0.0144927536,NASDAQ,1.16,-0.71,0.59,2.93,-0.93,0.7,0.06,0.34,0.02,1.91,0.14,0.1,0.35,1.54,-1.73,0.44,3.42,0.3,0.33,-0.16,-0.36,-0.38,-0.43,3.37,1.88
2013-08-09,3660.110107,-0.0918288852,-0.0024556323,0.0041352123,-0.00320806,-0.0073599511,-0.7990042334,1.2994220058,2.0208438999,1.6674637147,3651.9058839,3619.57901481,3538.61096882,3307.94308622,0.05,0.05,0.07,1.36,2.57,0.0250362494,0.0082803774,4.41,5.31,,,,,-0.014229719,0.0051397175,-0.0032881217,-0.0104991969,-0.0056538754,-0.0057767712,0.0002313512,-0.0115493355,0.0030091087,0.0082239162,0.0024030401,-0.0035699602,0.0070040877,-0.0046979637,0.0035894689,-0.0010195118,-0.0013067187,2.52,2.52,2.5,0,0.02,0.9,2.74,5.24,5.26,5.26,0,0.0666666667,0,NASDAQ,0.98,1.44,0.33,1.13,2.49,0.21,-0.5,-0.29,0.96,0.17,1.01,0.29,-0.44,-2.03,0.37,0.4,1.65,-0.11,-0.44,0.28,0.17,0.19,-1.17,1.58,0.19
2013-08-12,3669.949951,-0.0802744137,0.0026884011,-0.0024556323,0.0041352123,-0.00320806,-0.6228083322,1.9674161079,1.9320145892,1.7313966546,3655.18662337,3624.37624682,3543.76151714,3311.54514458,0.05,0.06,0.08,1.39,2.61,0.0014145605,0.0244461421,4.45,5.33,,,,,0.0284080641,-0.0019175401,0.0008247423,-0.003897802,-0.0078870139,0.0051987154,-0.0006939394,-0.0091490519,-0.0011946663,-0.0013822792,0.002511352,-0.0011529206,0.0212641276,-0.0003779504,0.0238997237,0.0050267263,-0.0013593774,2.56,2.55,2.53,0.01,0.03,0.88,2.72,5.25,5.27,5.28,0.1428571429,0,0.0220588235,NASDAQ,-0.49,0.69,-0.11,-0.03,0.13,0.43,0.08,-0.32,-0.13,1.66,2.05,0.06,0.35,2.48,-1.17,-0.32,2.54,0.8,0.04,0.31,0.25,0.25,0.26,4.04,1.67
2013-08-13,3684.439941,0.1562899847,0.00394828,0.0026884011,-0.0024556323,0.0041352123,0.5093042089,1.8794562251,2.938306426,2.3882156732,3660.5054084,3630.09659865,3549.27831808,3315.25554056,0.06,0.06,0.08,1.49,2.71,0.0055560787,-0.0093214019,4.54,5.43,-0.0004787134,0.0098045579,0.0031710321,-8.1802267559E-05,0.0475221587,-0.0091678216,-0.002884178,0.0109782826,0.0036975596,-0.0194706121,0.0027777546,-0.0054510736,0.0051133852,0.005719255,0.0067601479,0.0027760559,0.0121165721,0.0020318242,0.0023190818,-0.0015944783,0.0022416456,2.65,2.65,2.63,0,0.02,0.89,2.72,5.35,5.37,5.37,0,0.0625,0.071942446,NASDAQ,-0.36,0.78,0.54,0.33,0.68,0.62,0.16,-0.29,0.59,-1.01,0.84,1.56,0.42,-0.76,2.52,-0.61,0.02,-0.18,0.22,0.79,0.54,0.54,-1.22,0.28,-1.13
2013-08-14,3669.27002,-0.03365902,-0.0041172936,0.00394828,0.0026884011,-0.0024556323,0.4176236507,1.18299847,2.5050262472,1.6418288089,3662.09897414,3633.82740068,3553.98387502,3318.77807269,0.06,0.05,0.07,1.48,2.71,0.0010301555,-0.0015054573,4.53,5.43,0.0042354068,-0.0030564832,-0.0012663367,-0.0003599594,0.0182405651,-0.0089465081,-0.0053719419,-0.0248360924,-0.0025787253,0.0037231772,-0.0050785319,-0.0050336129,0.0053024301,-0.0037054402,0.0026569617,-0.0051766178,,-0.0073360649,-0.0028578334,-0.0039828715,-0.0038492334,2.65,2.66,2.64,-0.01,0.01,0.9,2.72,5.36,5.38,5.37,-0.125,0,-0.0067114094,NASDAQ,0.08,0.35,0.54,0.69,0.02,0.24,-0.69,-0.05,0.14,0.97,,0.64,-0.44,1.74,1.16,0.8,2.09,-0.44,-0.52,0.29,-0.06,-0.07,0.46,1.91,1.05
2013-08-15,3606.120117,0.0963526429,-0.0172104813,-0.0041172936,0.00394828,0.0026884011,-1.7170329123,-1.8940369338,0.0258010262,-0.1428831871,3651.92100012,3631.18861176,3556.02843353,3321.63719751,0.05,0.05,0.08,1.54,2.77,0.0050519225,0.0024500565,4.6,5.47,0.0081186429,-0.0081550594,-0.0028843269,-0.0011621055,-0.0011836108,-0.0167158477,-0.0029081845,-0.0126790963,-0.0158818277,-0.0173105729,-0.0025521115,-0.0088813156,-0.0051043321,-0.0158029114,-0.0073274707,-0.0142816018,,-0.0147003991,-0.0086932806,-0.0192690046,-0.0108625591,2.72,2.72,2.69,0,0.03,0.87,2.7,5.39,5.42,5.42,0.1428571429,0.0588235294,0.0405405405,NASDAQ,0.21,0.83,-0.57,-0.09,0.45,-0.69,-1.53,0.69,-1.76,2.07,-0.53,-0.07,-1.67,2.3,-1.57,0.56,5.27,-1.94,-1.56,-1.03,-0.67,-0.65,1.15,5.17,2.31
2013-08-16,3602.780029,-0.127448336,-0.0009262276,-0.0172104813,-0.0041172936,0.00394828,-1.5663484519,-2.3528374949,-0.2872799226,0.4228419908,3642.9862781,3628.48303245,3557.86182943,3324.43463862,0.05,0.05,0.08,1.6,2.84,0.001396258,0.0297048317,4.66,5.54,,,,,0.0088771549,-0.0057597445,-0.0020832917,-0.0020100502,0,0.0003145014,-0.0055827399,-0.002835753,0.0074978468,0.0025758789,0.0018684156,-0.0033045952,-0.0009512053,-0.0020328425,-0.0064499298,-0.0032210041,-0.002497573,2.79,2.79,2.76,0,0.03,0.88,2.7,5.46,5.49,5.49,0,0,0.038961039,NASDAQ,0.48,-0.64,0.23,0.81,0.12,0.14,-0.21,-0.14,0.05,0.74,0.8,-0.13,-0.04,-1.49,-0.87,0.38,1.69,-0.42,-0.29,0.03,0.1,0.1,-0.96,1.09,0.76
