Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,DJI,HSI,IXIC,SSEC,S&P,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2016-08-01,1219.119995,-0.1319314457,-0.00067212,0.0021440243,-0.001312707,0.0017011563,0.7687134793,0.9280460204,2.444473273,5.390006131,1211.99571967,1198.93457471,1172.18891361,1140.2435992,0.19,0.29,0.39,1.06,1.51,-0.0358690419,0.0057004471,3.32,4.24,,,,,0.0176566934,0.0117684164,0.0003211625,0.0013574942,-0.0026575269,-0.0017642555,-0.0033354179,-0.0347385734,-0.006901227,-0.0045208349,-0.000675257,-0.0015044546,0.0108614259,0.0042754275,-0.0087113618,-0.0012697874,-0.0051281369,1.32,1.22,1.12,0.1,0.2,0.92,2.73,3.85,3.95,4.05,0.0526315789,0,0.0291262136,RUT,-0.79,-0.75,-0.7,-1.08,-3.7,0.1,-0.2,-0.04,-0.42,0.18,1.59,0.75,0.38,-3.65,-0.12,-0.5,0.28,0.03,-0.17,-0.08,0.2,0.19,-0.12,0.54,0.17
2016-08-02,1202.349976,0.0977641123,-0.0137558395,-0.00067212,0.0021440243,-0.001312707,-1.1924140147,0.1582760696,-0.2935623445,5.5202095489,1210.2419481,1199.25985102,1173.37170037,1140.86157309,0.28,0.29,0.4,1.07,1.55,-0.013732834,0.010447153,3.37,4.3,0.0115505844,-0.0126124717,-0.0013031054,-0.0019272755,-0.0148043372,-0.0093260389,-0.003210305,-0.0043859967,-0.0023510502,0,-0.0023007738,0.0137433029,-0.0184115581,-0.0072602477,-0.0180222966,-0.0049303261,,-0.0089638157,0.006058825,-0.0063616197,-0.0064370012,1.27,1.26,1.15,0.01,0.12,0.93,2.75,3.9,4.01,4.02,0.025,0,0.0094339623,RUT,0.97,-0.81,-1.84,0.5,-1.37,-1.84,-0.43,0.58,-0.8,0.96,,-0.83,-0.64,-1.37,-1.51,0.99,0.98,-1.44,-0.54,-0.44,-0.72,-0.68,-1.48,0.88,0.77
2016-08-03,1212.72998,-0.0161662878,0.008633097,-0.0137558395,-0.00067212,0.0021440243,-0.5086488745,0.2471597223,0.9632310161,5.7001931884,1210.69431753,1200.54272045,1174.91516231,1141.57668162,0.26,0.28,0.41,1.07,1.55,0.0329113924,-0.0035563703,3.46,4.31,-0.0007332555,0.0026615447,-0.0027393288,0.0003168042,0.0125382653,-0.0078098318,0.0025764896,-0.007609099,0.0158680592,0.0068928771,-0.0027253878,0.0051700022,-0.0015966201,-0.0016552804,0.0025502021,0.0022513371,,0.0042840426,0.0024171022,0.0031339434,0.0031900714,1.29,1.27,1.14,0.02,0.15,0.85,2.76,3.9,4.03,4.05,0.0243902439,0,0,RUT,-0.28,3.11,-0.15,-0.5,3.34,0.18,0.12,-0.69,-0.18,-0.61,-1.99,-1.27,0.3,3.88,-1.9,-1.16,-1.11,0.93,0.2,0.92,0.57,0.53,2.31,-1.07,-0.42
2016-08-04,1213.76001,-0.020422392,0.0008493482,0.008633097,-0.0137558395,-0.00067212,-0.2932603426,0.8223568458,0.9640870739,5.566379022,1211.25171616,1201.80150993,1176.43848967,1142.29492369,0.24,0.26,0.4,1.03,1.51,0.0274509804,0.0028331739,3.42,4.27,-0.0149144658,-0.0013618027,-0.0041394085,0.0011914098,0.000756234,0.008123085,0.0012849663,-0.0003228491,-0.0015466439,0.007372266,0.0056758461,-0.0001142416,0.0056814048,0.0159472288,0.0056685547,-0.0001606766,0.0042831233,0.0012616461,0.0013312537,0.0002125719,0.001121092,1.27,1.25,1.11,0.02,0.16,0.85,2.76,3.87,4.01,4.03,-0.0238095238,-0.0447761194,-0.0373831776,RUT,0.51,2.76,0.56,-1,2.69,0.49,0.02,-0.17,1.62,0.2,0.61,0.24,0.33,-0.18,1,0.2,-0.15,-0.04,0.1,0.1,0.2,0.21,-1.4,-0.39,0.24
2016-08-05,1231.300049,-0.012436644,0.0144509943,0.0008493482,0.008633097,-0.0137558395,0.9312022353,1.5178650803,2.1562908072,4.5814419283,1214.89686759,1204.6108946,1178.58992337,1143.18054683,0.23,0.27,0.44,1.13,1.59,-0.0021469466,-0.0164006604,3.42,4.32,,,,,0.0152073293,0.006848272,0.0035290664,0.0030679557,0.0269517511,0.0099320441,0.0175585284,0.0009144376,0.0149391282,0.0079077481,0.0136245123,0.0104336305,0.0143759647,0.0106208792,-0.001921248,0.0086034964,0.0070738129,1.36,1.32,1.15,0.04,0.21,0.9,2.73,3.88,4.05,4.09,0.0975609756,0.125,0.0970873786,RUT,-0.1,-0.05,1.51,-0.97,-0.31,1.36,0.99,-0.4,0.76,-1.65,1.43,1.24,0.83,-2.19,0.12,-0.39,-3.07,1.48,0.81,0.68,0.44,0.45,2.75,-3.1,-1.87
2016-08-08,1230.420044,-0.0915953012,-0.0007146958,0.0144509943,0.0008493482,0.008633097,0.9269021135,1.7027408143,1.8635502121,3.394033261,1217.7192633,1207.06890883,1180.62247712,1144.04860153,0.26,0.31,0.44,1.15,1.59,0.0294047334,-0.0026857654,3.41,4.3,,,,,0.0082806101,0.0007572234,-0.0003197251,-0.004748841,-0.0030166665,0.0017253623,0.0047247329,0.0117633397,0.0011132753,0.0022963271,0.0062842743,-0.0007679355,0.015744085,-0.0015284038,0.0092656605,-0.0009071653,0.0004766494,1.33,1.28,1.15,0.05,0.18,0.89,2.71,3.86,3.99,4.04,0,0.0277777778,0.017699115,RUT,0.41,2.53,0.11,0.51,2.92,0.78,0.03,0.05,0.35,-0.22,1.46,0.59,-0.08,-0.87,2.47,-0.1,0.38,-0.1,-0.06,0.18,0.21,0.22,0.39,0.2,-0.03
2016-08-09,1231.73999,0.0020285195,0.0010727605,-0.0007146958,0.0144509943,0.0008493482,2.4443809695,1.2228198136,2.6065259092,2.1436428429,1220.26848634,1209.41853561,1182.62708547,1144.92115266,0.27,0.29,0.43,1.11,1.55,-0.0065025546,0.0031418312,3.37,4.25,-0.0019374834,-0.0036465763,-0.0029265771,-0.0007807339,0.004060118,0.0022829263,0.000959354,-0.0017792317,-0.0034795009,0.0024112986,0.0004089143,0.0012416865,0.0119149224,0.0061975454,0.0249742177,0.0002030147,-0.0012958747,0.0023670653,0.0071244453,0.0003897936,0.0015294758,1.28,1.26,1.12,0.02,0.16,0.88,2.7,3.82,3.96,3.98,-0.0222222222,-0.0405405405,-0.0347826087,RUT,0.27,-0.9,1.2,-0.65,-0.58,2.53,0.03,0.24,0.59,0.42,-0.08,0.71,0.26,-4.84,0.72,0.39,2.24,0.22,0.09,-0.11,-0.22,-0.23,-0.12,0.61,0.4
2016-08-10,1223.27002,-0.0237980986,-0.0068764269,0.0010727605,-0.0007146958,0.0144509943,0.8691168004,0.3560471732,1.1184246294,1.8407194191,1220.81421973,1210.7377246,1184.22092604,1145.70074338,0.27,0.28,0.42,1.07,1.5,-0.0240766713,0.0049962714,3.3,4.21,0.0010025278,-0.0076730412,-0.0046352769,-0.0024041351,-0.0074441505,0.0003253895,-0.0009584345,-0.000567115,-0.0089570969,-0.0030928006,-0.0153280196,-0.0258172838,-0.0035944062,0.0022039755,-0.0039288445,-0.0020175105,0.0011938387,-0.0039996138,-0.0022919846,-0.002864686,-0.0027330529,1.23,1.22,1.08,0.01,0.15,0.91,2.71,3.79,3.93,3.94,-0.0227272727,-0.0281690141,-0.036036036,RUT,0.4,-2.07,-0.36,0.98,-2.48,-0.4,-0.08,0.51,0.12,0.4,-0.04,-0.31,-0.21,-2.07,0.24,0.57,-0.38,-0.7,-0.22,-0.64,-0.54,-0.55,1.11,1.21,0.44
2016-08-11,1229.119995,0.0516782132,0.0047822434,-0.0068764269,0.0010727605,-0.0007146958,1.2654878125,0.968516296,2.098251484,2.2417752908,1222.32436069,1212.48841702,1185.98167384,1146.53078568,0.27,0.28,0.44,1.16,1.57,0.0421556886,0.0054166357,3.33,4.27,-0.0050137633,0.0066743395,-0.0055070466,-0.0019881913,-0.0006481481,0.0034870303,0.0006396226,0.0033235733,0.002757353,0.0048259049,0.0012453715,0.0035875129,0.0116667374,0.0070342965,0.0086331001,0.0063722719,0.0039178112,0.0045767043,-0.0053360417,0.0047345881,0.0056770332,1.3,1.29,1.13,0.01,0.17,0.94,2.7,3.83,3.99,4,0.0465116279,0.1014492754,0.0841121495,RUT,-0.05,4.52,1.16,0.88,4.27,0.62,0.61,-0.35,1.13,-0.13,0.64,0.33,0.39,-0.39,0.27,0.01,0.95,0.49,0.41,0.05,0.24,0.22,-1.22,-0.7,-0.58
2016-08-12,1229.819946,-0.1234239708,0.0005694733,0.0047822434,-0.0068764269,0.0010727605,-0.1202065249,0.8098763446,1.3958339825,2.03349228,1223.68719438,1214.13903882,1187.70082177,1147.35953355,0.27,0.28,0.42,1.1,1.51,0.0220638934,-0.0020664207,3.28,4.22,,,,,0.0023163161,0.0017115399,-0.0015979865,-0.0044436941,-0.0021386954,-0.0061749572,-0.0070480926,0.0130304081,-0.0008348791,0.0001879771,-0.0027376519,-0.0019904257,0.0082530925,0.0008588163,0.0159956192,-0.0007960463,-0.0012679997,1.24,1.23,1.09,0.01,0.15,0.94,2.71,3.8,3.94,3.95,-0.0444444444,-0.0657894737,-0.0517241379,RUT,-0.68,2.02,-0.08,-2.28,2.3,-0.03,-0.23,0.22,0.32,-0.5,0.86,0.08,0.09,1.37,0.62,-0.15,-3.22,-0.01,-0.07,-0.11,-0.17,-0.15,1.59,-1.15,-0.2
2016-08-15,1241.859985,0.0259509575,0.0097900827,0.0005694733,0.0047822434,-0.0068764269,0.9297589921,1.8652790614,2.6483311923,2.8106357299,1226.99133813,1216.77912894,1189.82471053,1148.29983655,0.25,0.31,0.45,1.14,1.55,0.0281088374,-0.0094660553,3.33,4.25,,,,,0.0120170364,-0.0052682096,0,-0.007385189,0.006123714,0.0031066621,0.0077243838,-0.0004553216,-0.0005177733,0.0036437529,0.0024063511,0.0032072873,0.0072736972,0.0055666911,0.0244300922,0.002792909,0.0033347326,1.3,1.24,1.1,0.06,0.2,0.92,2.7,3.8,3.94,4,0.0697674419,0.014084507,0.0363636364,RUT,0.34,2.94,-0.06,0.51,2.81,0.28,0.32,0.18,0.46,0.34,0.74,,0.39,0.15,-0.3,0.17,2.01,1.03,0.26,-0.17,-0.09,-0.09,0,0.46,0.24
2016-08-16,1231.130005,0.0382877542,-0.0086402494,0.0097900827,0.0005694733,0.0047822434,-0.049522221,2.3936482367,1.172692025,2.5557128787,1227.74382302,1218.14587904,1191.44452599,1149.12401733,0.27,0.27,0.44,1.16,1.57,0.0185914261,0.0034343736,3.34,4.27,0.0116912764,-0.0102726296,-0.0049661574,-0.0015974922,-0.0009134636,-0.005790592,-0.0016004802,-0.0161883414,-0.0001521911,-0.0116999314,0.0035218355,0.0012527047,-0.0083194949,-0.0068144257,-0.0058253419,-0.0045090696,-0.0009449433,-0.0066343642,-0.0048502441,-0.005479077,-0.0044904698,1.3,1.3,1.13,0,0.17,0.93,2.7,3.83,4,4,-0.0217391304,0.0555555556,0.0175438596,RUT,0.29,1.82,-0.82,0.98,1.84,-0.46,-0.31,0.84,-0.68,0.76,-0.03,0.12,-0.5,1.04,-1.6,0.98,-1.82,-0.79,-0.42,-1.13,-0.87,-0.88,0.21,-0.1,0.5
2016-08-17,1227.680054,0.0602271305,-0.0028022638,-0.0086402494,0.0097900827,0.0005694733,0.3605119007,1.2327619706,0.7178426663,1.482968584,1227.73222865,1219.0538957,1192.86552709,1149.90566943,0.27,0.3,0.45,1.15,1.56,0.0051535323,-0.000483631,3.31,4.25,0.0008347572,-0.0029341218,-0.0014770704,0.0013887212,-0.0014627537,0.0007722462,0.0032061557,0.0081442365,0.0027393091,0.0020891713,0.0035095376,0.0021610897,-0.0095864456,-0.0050333929,-0.0130172352,0.0011815383,-0.0048475109,0.000296587,-0.000155039,0.0018685899,0.0013783323,1.29,1.26,1.11,0.03,0.18,0.94,2.69,3.8,3.95,3.98,0.0222222222,-0.0263157895,-0.0086206897,RUT,-0.52,1.26,-0.96,-0.92,0.45,-1.49,0.09,0.09,-0.58,1.93,-0.79,-0.14,0.11,0.08,0.9,-0.38,-1.11,-0.3,0.14,0.02,-0.07,-0.07,0.65,-0.45,0.19
2016-08-18,1236.849976,-0.0260673786,0.0074693093,-0.0028022638,-0.0086402494,0.0097900827,0.6289036897,1.9023502018,1.6035110205,2.7403511547,1229.39000089,1220.74876049,1194.59040744,1150.77078691,0.27,0.29,0.43,1.12,1.53,0.0296945097,0.0049875312,3.28,4.23,0.0093486888,0.0020619583,-0.005333105,-0.0033162496,-0.0012818073,-0.0002223075,0.0044742408,-0.004863548,0.0009105783,0.0006948749,-0.001645793,0.0090795936,0.0043868914,0.0014287096,0.006202543,0.0012791991,0.0097975009,0.0021974551,-0.0017497417,0.0021996174,0.0035447016,1.26,1.24,1.1,0.02,0.16,0.95,2.7,3.8,3.94,3.96,-0.0434782609,-0.0405405405,-0.0260869565,RUT,0.4,2.09,0.43,0.7,3.06,0.58,0.13,0.58,0.16,-1.84,1.41,0.9,0.09,2.1,-1.49,0.58,0.47,0.77,0.17,-0.81,-0.58,-0.59,0.23,0.2,0.27
2016-08-19,1236.77002,-0.0653735567,-6.46448652234E-05,0.0074693093,-0.0028022638,-0.0086402494,0.5651293933,0.444243546,1.3795825872,1.968851644,1230.73182255,1222.27459473,1196.2445099,1151.62650067,0.27,0.29,0.43,1.17,1.58,0.0058091286,-0.0027036036,3.3,4.25,,,,,0.0025669141,-0.0093530385,-0.0057270124,-0.00662693,-0.0013646096,0.0003472396,0.0024727592,-0.0124845456,-0.0082351914,-0.001455816,-0.0055333164,-0.0024265854,-0.0037327392,-0.0003377802,0.0012847585,-0.0014402717,-0.0031169423,1.31,1.29,1.15,0.02,0.16,0.95,2.67,3.82,3.96,3.98,0,0.0704225352,0.0446428571,RUT,-0.75,-0.02,-1.32,0,0.62,-0.5,-0.13,-0.25,-0.15,-0.8,-0.64,-0.02,-0.03,-3.37,0.12,-0.18,-2.12,-0.08,-0.08,0.71,0.36,0.37,0.06,-2.23,-0.78
2016-08-22,1239.73999,-0.0996012707,0.0024013923,-6.46448652234E-05,0.0074693093,-0.0028022638,-0.1707112739,0.7574605148,1.6913835459,2.4730989185,1232.36967118,1223.93796571,1197.950215,1152.50325181,0.23,0.29,0.44,1.15,1.55,-0.0346534653,-0.007798574,3.25,4.2,,,,,-0.0077724853,0.0028653814,0.00224,-0.0065877336,-0.000910993,0.0008677369,-0.0004111202,0.0021639521,-0.0024042793,-0.0044467123,-0.0047428902,-0.0012478266,0.0026458939,0.0011874311,-0.0074956094,-0.0005633229,-0.0012217458,1.32,1.26,1.11,0.06,0.21,0.95,2.65,3.76,3.91,3.97,0.0227272727,0,-0.0170940171,RUT,-0.13,-3.38,0.23,-1.25,-3.03,-0.68,-0.11,0.19,-0.63,-0.2,0.22,-0.48,0.1,3.68,0.3,-0.15,-0.76,0.28,-0.01,0.15,0.02,0.01,-2.87,-2.07,-0.21
2016-08-23,1248.579956,0.0950261921,0.0071305,0.0024013923,-6.46448652234E-05,0.0074693093,1.4173930397,1.3671688941,3.8449686799,2.6067067198,1235.31699569,1226.28482193,1199.93569504,1153.45923892,0.28,0.3,0.44,1.15,1.55,0.0158119658,0.00456621,3.25,4.19,0.0044865134,0.0005984778,-0.0015842349,-0.0010078977,0.0031333148,0.0039106126,-0.0028735632,0.0026022413,-0.0004560182,0.0038148259,-0.0045239769,-0.0030684965,0.0071778326,0.0058578019,0.0093888881,0.0009649983,4.43315063448E-05,0.0029516035,0.0015887951,0.0019517691,0.0029188744,1.27,1.25,1.11,0.02,0.16,0.94,2.64,3.75,3.89,3.91,0,-0.0263157895,0,RUT,-0.03,1.63,0.74,-1.17,2.23,1.13,0.05,-0.11,0.9,0.22,0.34,0.45,0.11,3.06,-0.36,0.3,0.36,0.72,0.17,0.15,-0.01,0.02,-1.87,-0.42,-0.07
2016-08-24,1237.25,0.0351110804,-0.0090742735,0.0071305,0.0024013923,-6.46448652234E-05,0.7795146601,1.1428368039,2.021886191,1.5029530152,1235.66845102,1227.3291246,1201.39900111,1154.29297783,0.28,0.31,0.45,1.13,1.56,-0.0262936475,-0.0109910581,3.25,4.2,0.0029122263,0.0024025781,0.0009210883,0.0026502831,-0.0075332937,-0.006820135,-0.000320237,-0.0061118803,0.0027368102,0.001036483,0.0045445363,0.003419927,0.0031709099,-0.0047608932,0.0028405726,-0.0035487812,-0.0077460296,-0.0080588387,-0.0012383612,-0.0052402769,-0.0051911129,1.28,1.25,1.11,0.03,0.17,0.95,2.64,3.75,3.89,3.92,0.0222222222,0.027027027,-0.0173913043,RUT,-0.04,-1.82,0.32,-1.84,-2.77,0.25,-0.3,-0.38,-0.65,-1.21,-0.97,-0.5,-0.64,1.27,0.18,0.26,-1.93,-0.89,-0.47,0.32,0.28,0.26,-0.74,-1.49,-1.07
2016-08-25,1240,-0.0568469132,0.0022226712,-0.0090742735,0.0071305,0.0024013923,0.2546811708,0.8851865598,2.1618763004,1.8622760319,1236.45600538,1228.53587464,1202.91276578,1155.14578402,0.27,0.33,0.45,1.16,1.58,0.0146899978,-0.0044829535,3.27,4.21,-0.0030352442,2.98154182948E-05,-0.0014692918,0.0001501862,-0.0042580672,0.0026014804,-0.0003203075,-0.0011793362,0.0018196058,0.0037963244,-0.0051408594,-0.0063621679,-0.0065067176,-0.0027648415,-0.0087903746,-0.0017893758,-0.0002554723,-0.0010521411,-0.0056874479,-0.0013652273,-0.0006310312,1.31,1.25,1.13,0.06,0.18,0.94,2.63,3.76,3.88,3.94,0,0.0263157895,0.0265486726,RUT,0.07,1.26,-0.65,-0.05,1.2,-0.87,-0.13,0.18,-0.17,-0.32,-0.12,0.14,-0.08,1.79,-0.12,-0.14,-0.36,0.28,-0.07,0.08,-0.01,-0.02,-0.77,-0.05,-0.15
2016-08-26,1238.030029,0.125628513,-0.0015886863,0.0022226712,-0.0090742735,0.0071305,0.1018790058,0.6675841473,0.5465751427,1.482867098,1236.74219149,1229.44007982,1204.28991335,1155.97050288,0.27,0.33,0.46,1.23,1.62,0.0142644241,-0.0019299175,3.3,4.25,,,,,-0.0058566329,0.0128816804,0.0006408523,0.0039639116,0.0022703345,-0.0024067218,0.0026869987,-0.0021724446,0.0080016736,0.0031099468,0.0055253517,-0.0028734056,0.004145959,0.0012892304,0.0006452958,-0.0015788168,-0.0032491503,1.35,1.29,1.16,0.06,0.19,0.95,2.63,3.79,3.92,3.98,0.0217391304,0.0769230769,0.0603448276,RUT,-0.71,0.5,0.81,0,0.65,0.58,-0.37,-0.75,0.38,0.11,0.54,-0.27,0.07,0.88,-0.73,-0.84,0.9,-0.08,-0.23,1.23,0.84,0.84,-4.3,0.59,-0.03
2016-08-29,1244.939941,-0.2057121657,0.0055813767,-0.0015886863,0.0022226712,-0.0090742735,0.4194388373,0.2480115341,1.1800764358,2.1179167027,1238.2326914,1230.91625707,1205.88403208,1156.85577092,0.24,0.33,0.48,1.18,1.57,-0.0140638119,-1,3.22,4.16,,,,,-0.0011221432,0.0029778648,0.0041626961,0.0073924479,0.0110237993,0.0012062554,0.0216450844,0.0065314429,-0.003966824,,-0.0040923729,0.0058487361,-0.0038498906,0.0025695271,-9.18415678909E-05,0.0052280473,0.0057696183,1.33,1.24,1.09,0.09,0.24,0.94,2.59,3.68,3.83,3.92,0.0425531915,-0.0357142857,-0.0406504065,RUT,0.08,-1.32,-0.39,-0.14,-1.39,-0.42,0.59,-0.07,-0.26,0.11,-0.39,-0.04,0.16,-0.63,2.01,0.15,3.02,0.51,0.5,-0.14,0,0.01,3.42,1.23,0.16
2016-08-30,1246.030029,0.1325985581,0.0008756149,0.0055813767,-0.0015886863,0.0022226712,-0.2042261681,1.2102721841,1.1601506094,3.6328900796,1239.65038915,1232.35566392,1207.4583849,1157.74307697,0.23,0.33,0.47,1.18,1.57,-0.0138386204,0,3.24,4.19,-0.0013091362,0.0104018114,0.005895465,0.0007790029,-0.0076764651,-0.0048100729,0.0003188775,-0.0037524767,0.0082151311,-0.0036144407,0.0213881755,-0.003642976,0.0075131907,,0.010735441,-0.002631437,0.0085345353,-0.0017850258,0.0015146127,-0.0019536807,-0.0012773216,1.34,1.24,1.1,0.1,0.24,0.95,2.62,3.72,3.86,3.96,-0.0408163265,-0.012345679,0,RUT,-0.79,-1.81,0.75,-0.14,-1.34,1.13,-0.24,-0.41,0,-0.85,0.79,0.53,-0.36,-0.91,0.06,-0.44,-2.74,0.1,-0.18,0.58,0.52,0.49,-1.2,-1.43,-0.93
2016-08-31,1239.910034,0.2526240521,-0.0049115951,0.0008756149,0.0055813767,-0.0015886863,0.2149956759,0.9961862588,1.3602895295,2.2412288348,1239.6975973,1233.07512774,1208.73099859,1158.56065863,0.26,0.33,0.46,1.19,1.58,-0.0354058722,-0.0067518871,3.24,4.19,0.0032832419,0.0042190576,0.0017193028,-0.0004191366,0.0009433774,0.00205836,-0.0041441185,-0.0010881811,0,-0.0074278806,0.0035559068,-0.004341842,-0.0043230648,-0.005761759,-0.0060941466,-0.002894714,-0.0017043939,-0.0018705796,0.003517106,-0.0023758643,-0.0030368064,1.32,1.25,1.12,0.07,0.2,0.95,2.61,3.73,3.86,3.93,0,0,0.0084745763,RUT,0.11,-2.75,-0.43,0.05,-3.56,-0.5,-0.27,0.13,-0.59,-0.37,-0.33,-0.56,-0.05,2.12,0.9,0.43,0.24,-0.57,-0.26,-0.01,-0.03,-0.03,-1.27,0.27,-0.17
2016-09-01,1239.800049,-0.0993710157,-0.000088704,-0.0049115951,0.0008756149,0.0055813767,-0.0161250806,0.2385150226,0.8689187421,2.1454026155,1239.71622488,1233.71559643,1209.94939273,1159.36901078,0.26,0.33,0.46,1.18,1.57,-0.0337958818,0.000190949,3.24,4.19,0.0107524917,-0.0004259259,-0.001159491,-0.0014076914,0.0059378418,0.0018982033,-0.0012803777,-0.002178599,-0.0042963111,0.0022624609,-0.007283445,-0.0034427703,0.0003266415,-0.0052348301,-0.0055114289,0.0010010348,0.0080715475,0.0026835133,-0.0071904391,-4.13846482084E-05,0.0006669628,1.31,1.24,1.11,0.07,0.2,0.95,2.62,3.73,3.86,3.93,0,-0.025,-0.0084033613,RUT,0.45,-3.38,0.03,-0.1,-3.45,-0.82,0,0.36,-0.6,2.46,1.09,-0.1,0.08,-3.29,0.3,0.46,1.26,-0.03,-0.1,-0.38,-0.36,-0.39,1.84,1.18,0.37
2016-09-02,1251.829956,-0.0887350683,0.0097031025,-0.000088704,-0.0049115951,0.0008756149,1.1146681968,1.2176828154,1.7896936923,1.6673358388,1241.91872145,1235.44077353,1211.59176776,1160.28902018,0.24,0.32,0.44,1.2,1.6,0.028260366,0.0116074838,3.28,4.23,,,,,0.0093694366,0.0023617438,0.0028846153,0.002015435,0.0041660319,0.0013890953,0.0023795162,0.0066789731,0.0230873019,0.0220278829,0.0141927425,0.0039447837,0.0045055627,0.0043407365,0.001321161,0.0042010413,0.007889973,1.36,1.28,1.16,0.08,0.2,0.95,2.63,3.79,3.91,3.99,-0.0425531915,0.0256410256,0.0169491525,RUT,0.26,3.04,2.32,0.15,2.97,1.57,0.46,-0.38,2.68,0.7,0.14,0.12,0.37,0,0,0.27,2.22,1.05,0.5,0.08,0.19,0.2,1.11,2.97,0.85
2016-09-06,1253.369995,0.1153400709,0.0012302302,0.0097031025,-0.000088704,-0.0049115951,0.6771454367,1.099424485,0.9268363696,1.8652127062,1244.00077119,1237.14831843,1213.23012961,1161.21519904,0.24,0.32,0.45,1.13,1.55,0.0103626943,0.0094738431,3.25,4.19,,,,,-0.0002785296,0.0212702514,-0.0076702458,0.0036037546,-0.0007407913,-0.0010403503,-0.0110780813,0.0131549076,-0.0026881339,-0.0099353116,0.000310688,0.0024961227,0.0223916794,0.0049544286,0.0076159631,0.0029816788,0.0031196801,1.31,1.23,1.1,0.08,0.21,0.94,2.64,3.74,3.87,3.95,0,-0.075,-0.0583333333,RUT,1.41,-0.78,-0.25,0.1,-0.53,0.06,0.24,0.98,-0.94,3.34,0.49,0.4,0.75,-1.27,0.29,1.53,2.12,0.16,0.3,-1.05,-1.06,-1.06,-0.25,2.72,1.72
2016-09-07,1261.01001,-0.0371934506,0.0060955783,0.0012302302,0.0097031025,-0.000088704,1.2022166923,0.9955352831,2.4270389706,2.376314826,1247.09336006,1239.42086049,1215.10385041,1162.20818223,0.25,0.34,0.48,1.12,1.54,0.0138238573,0.0083006169,3.28,4.19,-0.0061358973,0.0029943363,0.0028180198,-0.0017529928,0.006128171,-0.005564941,0.0003220612,-0.0011690939,-0.0041518089,0.0008678875,-0.00440092,-0.0037258891,0.0061148874,0.0030031789,0.0061607524,-0.000646156,-0.001928273,0.0015201207,0.0003931417,-0.0001463851,-5.60428580308E-05,1.29,1.2,1.06,0.09,0.23,0.91,2.65,3.71,3.85,3.94,0.0888888889,0,-0.0088495575,RUT,-0.21,1.52,0.62,0.43,1.49,0.6,-0.05,-0.15,0.26,-2.27,-0.23,-0.38,0.03,-1.51,-0.53,0.46,-1.45,0.56,0,0.02,0.14,0.15,1.13,-1.3,-0.34
2016-09-08,1258.359985,0.1230395672,-0.0021015099,0.0060955783,0.0012302302,0.0097031025,1.4880072339,1.706202061,2.4990168163,2.8685379701,1249.14183732,1241.22458663,1216.80016941,1163.16491659,0.25,0.34,0.49,1.19,1.61,0.0475038487,-0.0036711536,3.36,4.28,-0.0021298975,0.004684304,0.003019694,3.00183111697E-05,-0.0262089699,-0.0005353636,-0.0006438506,-0.0011704707,0.0013400237,-0.0039889005,0.0026120555,0.0091795673,-0.0033920829,0.0017673147,-0.0072250136,-0.0024954182,0.0074774962,-0.0046272746,0.00130214,-0.0022230135,-0.0007199003,1.36,1.27,1.12,0.09,0.24,0.92,2.67,3.79,3.94,4.03,0.0204081633,0.0540540541,0.0625,RUT,-0.38,4.19,-0.34,0.14,4.66,-0.7,-0.3,0.2,0.33,-0.56,0.95,-0.25,-0.68,4.86,-0.29,-0.7,-0.85,-0.36,-0.32,0.28,0.11,0.07,0.87,-0.86,-0.51
2016-09-09,1219.209961,0.1357676295,-0.0311119429,-0.0021015099,0.0060955783,0.0012302302,-1.6607587664,-1.6766160484,-1.426204903,-0.8062706685,1243.69967799,1239.12795562,1216.89467105,1163.72257872,0.23,0.34,0.5,1.23,1.67,-0.0367415494,-0.0093419681,3.43,4.34,,,,,-0.0226497353,-0.0305078477,-0.0299613392,-0.0103791579,-0.0089219033,-0.0212432701,-0.0236473137,-0.024817596,-0.0111840718,-0.0119119064,-0.0095406878,-0.0213453926,0.0075403158,-0.0253960134,-0.0055230541,-0.0245220689,-0.0247014498,1.44,1.33,1.17,0.11,0.27,0.91,2.67,3.84,4,4.11,0.02,0.0128205128,0.0336134454,RUT,-1.35,-3.96,-1.11,-0.38,-3.65,-0.99,-2.26,-0.25,-1.22,-0.5,0.84,-0.92,-2.61,-0.32,-0.47,-0.96,-1.58,-3.29,-2.51,0.31,0.29,0.33,-0.74,-2.85,-0.76
